00000554,211,133,176,38
00000554,211,133,176,27
00000557,211,133,180,27
00000558,211,133,180,37
00000561,211,137,180,37
00000562,211,137,177,37
00000562,211,137,177,29
00000564,211,137,180,29
00000567,211,131,180,29
00000567,211,131,176,29
00000571,211,131,176,29
00000574,201,131,176,29
00000577,212,131,176,29
00000578,212,138,176,29
00000581,212,131,176,29
00000581,212,131,180,29
00000582,212,131,180,37
00000584,211,131,180,37
00000587,211,131,177,37
00000588,211,131,177,28
00000591,211,137,177,28
00000594,201,137,177,28
00000595,201,132,177,28
00000597,201,132,177,28
00000600,213,132,177,28
00000600,213,137,177,28
00000601,213,137,181,28
00000609,213,132,181,28
00000611,213,132,181,38
00000612,201,132,181,38
00000613,201,132,176,38
00000613,201,132,176,28
00000614,213,132,176,28
00000615,213,138,176,28
00000615,213,138,179,28
00000615,213,138,179,38
00000616,213,133,179,38
00000616,213,133,176,38
00000617,213,133,176,29
00000617,203,133,176,29
00000620,212,133,176,29
00000620,212,133,180,29
00000620,212,133,180,36
00000625,212,133,180,39
00000627,212,133,180,36
00000630,212,133,180,29
00000634,202,133,180,29
00000634,202,133,180,29
00000637,211,133,180,29
00000638,211,137,180,29
00000645,211,131,180,29
00000646,211,131,177,29
00000648,211,131,181,29
00000649,211,131,181,38
00000651,211,136,181,38
00000660,211,136,181,28
00000662,211,136,181,37
00000664,211,132,181,37
00000664,211,132,176,37
00000665,211,132,176,27
00000669,211,137,176,27
00000672,211,131,176,27
00000673,211,136,176,27
00000675,211,136,181,27
00000678,211,132,181,27
00000679,211,132,181,37
00000684,211,132,178,37
00000684,211,132,178,27
00000686,212,132,178,27
00000688,212,132,178,37
00000689,212,132,176,37
00000690,212,132,176,28
00000692,201,132,176,28
00000693,201,132,180,28
00000694,212,132,180,28
00000695,212,136,180,28
00000697,203,136,180,28
00000697,203,132,180,28
00000701,203,132,180,37
00000702,213,132,180,37
00000703,213,136,180,37
00000703,213,136,180,28
00000706,213,133,180,28
00000707,213,133,180,37
00000709,213,133,180,28
00000716,213,137,180,28
00000717,213,137,180,28
00000719,201,137,180,28
00000720,201,131,180,28
00000722,211,131,180,28
00000723,211,131,176,28
00000729,200,131,176,28
00000735,211,131,176,28
00000735,211,138,176,28
00000736,211,138,179,28
00000737,200,138,179,28
00000737,200,132,179,28
00000739,212,132,179,28
00000740,212,132,177,28
00000746,212,132,175,28
00000749,212,132,178,28
00000752,212,136,178,28
00000753,212,136,181,28
00000755,212,133,181,28
00000756,212,133,181,37
00000759,214,133,181,37
00000760,214,133,181,27
00000762,211,133,181,27
00000769,201,133,181,27
00000770,201,133,179,27
00000772,211,133,179,27
00000775,203,133,179,27
00000780,203,136,179,27
00000783,212,136,179,27
00000783,212,132,179,27
00000785,200,132,179,27
00000786,200,132,181,27
00000789,200,132,176,27
00000792,213,132,176,27
00000793,213,132,180,27
00000793,213,132,180,37
00000795,213,132,176,37
00000796,213,132,176,28
00000800,213,137,176,28
00000800,213,137,179,28
00000802,200,137,179,28
00000803,200,132,179,28
00000806,212,132,179,28
00000806,212,132,177,28
00000809,212,137,177,28
00000810,212,137,177,37
00000812,212,133,177,37
00000815,203,133,177,37
00000819,203,133,177,29
00000822,212,133,177,29
00000823,212,133,177,29
00000825,212,136,177,29
00000826,212,136,177,37
00000829,212,133,177,37
00000832,212,137,177,37
00000833,212,137,177,27
00000836,201,137,177,27
00000836,201,132,177,27
00000842,211,132,177,27
00000843,211,132,177,36
00000846,201,132,177,36
00000846,201,132,177,27
00000852,214,132,177,27
00000853,214,136,177,27
00000855,214,136,177,37
00000858,214,132,177,37
00000862,214,137,177,37
00000865,202,137,177,37
00000866,202,131,177,37
00000866,202,131,177,28
00000868,211,131,177,28
00000869,211,131,177,37
00000872,211,137,177,37
00000873,211,137,176,37
00000873,211,137,176,28
00000875,211,137,181,28
00000882,211,137,181,28
00000883,211,132,181,28
00000885,202,132,181,28
00000888,213,132,181,28
00000889,213,132,181,37
00000892,202,132,181,37
00000893,202,135,181,37
00000893,202,135,181,28
00000899,212,135,181,28
00000902,212,137,181,28
00000908,201,137,181,28
00000911,212,137,181,28
00000912,212,131,181,28
00000915,212,131,181,37
00000918,211,131,181,37
00000919,211,136,181,37
00000919,211,136,181,29
00000921,202,136,181,29
00000922,202,132,181,29
00000925,202,138,181,29
00000928,213,138,181,29
00000929,213,133,181,29
00000929,213,133,176,29
00000931,213,133,179,29
00000938,213,137,179,29
00000941,213,131,179,29
00000942,213,131,179,29
00000942,213,131,179,37
00000945,213,137,179,37
00000946,213,137,179,27
00000948,201,137,179,27
00000949,201,131,179,27
00000951,201,131,176,27
00000956,211,131,176,27
00000957,211,131,179,27
00000957,211,131,179,37
00000962,211,131,175,37
00000962,211,131,175,28
00000963,211,131,179,28
00000965,203,131,179,28
00000971,214,131,179,28
00000972,214,136,179,28
00000975,214,133,179,28
00000980,214,133,180,28
00000985,214,133,180,38
00000986,201,133,180,38
00000987,201,133,180,28
00000991,212,133,180,28
00000992,212,133,182,28
00000993,212,133,182,36
00000996,202,133,182,36
00000996,202,135,182,36
00000997,202,135,182,28
00000998,213,135,182,28
00000999,213,131,182,28
00001000,213,136,182,28
00001002,211,136,182,28
00001004,201,136,182,28
00001006,201,132,182,28
00001008,201,137,182,28
00001011,213,137,182,28
00001012,213,131,182,28
00001014,203,131,182,28
00001021,213,131,182,28
00001021,213,137,182,28
00001022,213,137,176,28
00001024,213,133,176,28
00001025,213,133,179,28
00001025,213,133,179,37
00001028,213,137,179,37
00001031,213,131,179,37
00001031,213,131,176,37
00001034,203,131,176,37
00001035,203,131,179,37
00001035,203,131,179,28
00001041,212,131,179,28
00001041,212,131,176,28
00001045,212,131,180,28
00001048,212,131,180,39
00001050,212,136,180,39
00001052,212,136,176,39
00001052,212,136,176,27
00001054,200,136,176,27
00001054,200,132,176,27
00001055,200,132,180,27
00001058,212,132,180,27
00001058,212,132,176,27
00001061,212,132,180,27
00001061,212,132,180,38
00001064,204,132,180,38
00001064,204,132,180,28
00001068,199,132,180,28
00001072,214,132,180,28
00001072,214,132,180,38
00001074,214,138,180,38
00001074,214,138,180,28
00001081,214,138,180,37
00001084,201,138,180,37
00001084,201,131,180,37
00001085,201,131,176,37
00001085,201,131,176,28
00001088,211,131,176,28
00001091,211,138,176,28
00001094,211,131,176,28
00001097,211,131,176,36
00001101,201,131,176,36
00001101,201,131,176,27
00001104,214,131,176,27
00001104,214,131,176,37
00001107,214,131,176,37
00001108,214,131,176,28
00001111,214,131,179,28
00001114,214,136,179,28
00001117,202,136,179,28
00001117,202,132,179,28
00001121,214,132,179,28
00001121,214,132,179,37
00001127,201,132,179,37
00001127,201,132,179,28
00001131,213,132,179,28
00001131,213,136,179,28
00001137,200,136,179,28
00001137,200,131,179,28
00001141,213,131,179,28
00001141,213,131,177,28
00001154,213,137,177,28
00001161,213,132,177,28
00001162,213,132,177,28
00001167,213,132,177,36
00001171,213,132,177,28
00001174,213,132,179,28
00001175,213,132,179,37
00001180,213,137,179,37
00001181,213,137,179,27
00001186,202,137,179,27
00001187,202,131,179,27
00001192,211,131,179,27
00001193,211,131,179,38
00001194,214,131,179,38
00001196,214,131,179,28
00001197,214,131,178,28
00001197,214,131,178,38
00001207,203,131,178,38
00001208,203,131,178,29
00001211,213,131,178,29
00001211,213,131,178,29
00001211,213,131,178,38
00001213,213,136,178,38
00001213,213,136,178,27
00001214,212,136,178,27
00001215,212,132,178,27
00001224,212,132,179,27
00001224,212,132,179,38
00001232,202,132,179,38
00001232,202,132,176,38
00001232,202,132,176,27
00001234,212,132,176,27
00001234,212,132,179,27
00001235,212,132,179,38
00001238,212,137,179,38
00001239,212,137,179,27
00001240,212,132,179,27
00001240,212,132,179,38
00001244,212,132,176,38
00001244,212,132,176,28
00001250,201,132,176,28
00001253,201,138,176,28
00001256,201,138,179,28
00001259,213,138,179,28
00001260,213,133,179,28
00001260,213,133,179,37
00001261,213,137,179,37
00001273,213,137,179,27
00001274,213,132,179,27
00001276,203,132,179,27
00001277,213,132,179,27
00001281,213,132,175,27
00001282,213,136,175,27
00001284,213,136,179,27
00001285,202,136,179,27
00001286,202,132,179,27
00001286,202,132,177,27
00001287,213,132,177,27
00001291,213,132,177,38
00001293,213,132,176,38
00001293,213,132,176,28
00001300,199,132,176,28
00001303,199,138,176,28
00001303,199,138,181,28
00001307,213,138,181,28
00001307,213,131,181,28
00001308,213,131,176,28
00001312,201,131,176,28
00001313,201,134,176,28
00001313,212,134,176,28
00001314,212,137,176,28
00001317,200,137,176,28
00001317,200,132,176,28
00001317,200,132,176,38
00001320,200,138,176,38
00001320,200,138,176,28
00001323,213,138,176,28
00001323,213,131,176,28
00001323,213,131,177,28
00001326,202,131,177,28
00001333,202,131,177,28
00001336,213,131,177,28
00001336,213,137,177,28
00001336,213,137,180,28
00001337,213,137,180,37
00001340,202,137,180,37
00001340,202,137,180,29
00001343,202,132,180,29
00001343,202,132,180,39
00001346,212,132,180,39
00001346,212,136,180,39
00001346,212,136,180,27
00001350,212,132,180,27
00001353,212,137,180,27
00001356,212,132,180,27
00001356,212,132,175,27
00001360,201,132,175,27
00001360,201,132,182,27
00001360,201,132,182,37
00001363,212,132,182,37
00001363,212,136,182,37
00001363,212,136,182,30
00001366,202,136,182,30
00001366,202,131,182,30
00001366,202,131,177,30
00001370,213,131,177,30
00001373,200,131,177,30
00001373,200,138,177,30
00001376,215,138,177,30
00001380,212,138,177,30
00001380,212,131,177,30
00001380,212,131,177,37
00001386,212,136,177,37
00001390,201,136,177,37
00001392,201,136,177,28
00001394,201,132,177,28
00001394,201,132,177,37
00001396,213,132,177,37
00001406,202,132,177,37
00001406,202,137,177,37
00001406,202,137,177,28
00001418,202,131,177,28
00001418,202,131,177,38
00001422,211,131,177,38
00001422,211,131,177,27
00001425,211,136,177,27
00001425,211,136,177,38
00001427,201,136,177,38
00001428,201,132,177,38
00001429,201,132,177,29
00001430,201,138,177,29
00001430,214,138,177,29
00001431,214,131,177,29
00001431,214,131,177,38
00001436,214,137,177,38
00001441,214,133,177,38
00001442,214,133,176,38
00001442,214,133,176,26
00001443,214,138,176,26
00001443,214,138,179,26
00001449,214,138,179,38
00001453,199,138,179,38
00001453,199,132,179,38
00001453,199,132,179,28
00001456,212,132,179,28
00001456,212,136,179,28
00001459,202,136,179,28
00001459,202,133,179,28
00001463,202,133,179,37
00001464,213,133,179,37
00001464,213,137,179,37
00001464,213,137,179,27
00001466,213,132,179,27
00001466,213,132,177,27
00001469,213,137,177,27
00001469,213,137,177,37
00001475,213,133,177,37
00001476,213,133,177,27
00001479,213,133,177,37
00001483,213,133,182,37
00001483,213,133,182,28
00001486,213,136,182,28
00001489,213,133,182,28
00001489,213,133,182,37
00001493,203,133,182,37
00001496,203,133,182,29
00001499,212,133,182,29
00001499,212,133,177,29
00001506,201,133,177,29
00001512,214,133,177,29
00001512,214,137,177,29
00001516,214,131,177,29
00001516,214,131,177,36
00001519,201,131,177,36
00001524,201,131,176,36
00001525,201,131,176,27
00001527,214,131,176,27
00001527,214,137,176,27
00001527,214,137,179,27
00001529,214,132,179,27
00001529,214,132,176,27
00001529,214,132,176,39
00001532,214,132,181,39
00001537,214,132,181,29
00001539,214,132,176,29
00001542,214,138,176,29
00001542,214,138,180,29
00001549,201,138,180,29
00001549,201,132,180,29
00001552,215,132,180,29
00001552,215,136,180,29
00001556,201,136,180,29
00001556,201,131,180,29
00001559,214,131,180,29
00001562,214,137,180,29
00001562,214,137,180,29
00001566,211,137,180,29
00001566,211,132,180,29
00001566,211,132,180,37
00001569,214,132,180,37
00001570,214,132,180,28
00001572,211,132,180,28
00001572,211,137,180,28
00001573,211,137,180,37
00001576,211,137,180,28
00001579,211,133,180,28
00001579,211,133,176,28
00001579,211,133,176,37
00001582,200,133,176,37
00001582,200,133,180,37
00001582,200,133,180,28
00001585,200,133,176,28
00001589,212,133,176,28
00001589,212,136,176,28
00001589,212,136,179,28
00001589,212,136,179,38
00001592,212,136,179,28
00001599,212,131,179,28
00001599,212,131,179,36
00001603,212,131,179,28
00001609,212,137,179,28
00001614,201,137,179,28
00001615,201,132,179,28
00001615,201,132,181,28
00001616,201,132,181,36
00001617,212,132,181,36
00001618,212,132,177,36
00001618,212,132,177,28
00001629,212,136,177,28
00001630,212,136,180,28
00001631,212,136,180,37
00001632,201,136,180,37
00001633,201,136,180,28
00001635,212,136,180,28
00001635,212,131,180,28
00001636,212,131,176,28
00001639,203,131,176,28
00001641,213,131,176,28
00001645,213,131,175,28
00001646,213,137,175,28
00001646,213,137,179,28
00001647,213,137,179,38
00001648,213,132,179,38
00001651,204,132,179,38
00001653,204,132,179,29
00001656,200,132,179,29
00001658,211,132,179,29
00001658,211,132,179,36
00001659,201,132,179,36
00001661,201,132,179,27
00001664,213,132,179,27
00001667,213,137,179,27
00001668,213,137,179,36
00001668,213,132,179,36
00001668,213,132,176,36
00001669,213,132,176,28
00001671,213,138,176,28
00001672,213,138,179,28
00001674,213,138,179,38
00001679,201,138,179,38
00001680,201,132,179,38
00001680,201,132,179,28
00001681,213,132,179,28
00001682,213,137,179,28
00001691,213,133,179,28
00001694,213,133,179,38
00001697,213,137,179,38
00001698,213,137,179,29
00001701,213,131,179,29
00001704,213,131,176,29
00001707,215,131,176,29
00001708,215,137,176,29
00001708,215,137,176,38
00001712,200,137,176,38
00001712,200,132,176,38
00001712,200,132,176,28
00001714,213,132,176,28
00001715,213,132,182,28
00001715,213,132,182,38
00001717,213,132,179,38
00001718,213,132,179,29
00001721,201,132,179,29
00001724,214,132,179,29
00001727,200,132,179,29
00001734,215,132,179,29
00001735,215,136,179,29
00001741,215,136,179,26
00001744,215,133,179,26
00001745,215,133,176,26
00001745,215,133,176,37
00001747,201,133,176,37
00001748,201,133,180,37
00001748,201,133,180,28
00001751,213,133,180,28
00001752,213,137,180,28
00001754,213,131,180,28
00001760,213,131,180,38
00001764,213,137,180,38
00001765,213,137,180,29
00001767,213,131,180,29
00001770,213,131,176,29
00001774,215,131,176,29
00001775,215,137,176,29
00001775,215,137,176,38
00001777,200,137,176,38
00001778,200,132,176,38
00001778,200,132,176,28
00001780,213,132,176,28
00001781,213,132,182,28
00001781,213,132,182,38
00001784,213,132,179,38
00001784,213,132,179,29
00001787,201,132,179,29
00001790,214,132,179,29
00001797,200,132,179,29
00001797,200,132,180,29
00001800,213,132,180,29
00001801,213,137,180,29
00001801,213,137,180,37
00001804,201,137,180,37
00001804,201,133,180,37
00001805,201,133,180,29
00001807,214,133,180,29
00001807,214,136,180,29
00001810,214,132,180,29
00001810,214,132,177,29
00001811,214,132,177,36
00001814,200,132,177,36
00001814,200,132,177,27
00001817,215,132,177,27
00001817,215,136,177,27
00001820,204,136,177,27
00001820,204,131,177,27
00001821,204,131,177,27
00001824,214,131,177,27
00001824,214,137,177,27
00001824,214,137,177,37
00001827,214,132,177,37
00001836,201,132,177,37
00001836,201,132,177,27
00001837,212,132,177,27
00001837,212,132,177,38
00001840,212,132,176,38
00001841,212,132,176,28
00001844,212,136,176,28
00001844,212,136,179,28
00001847,212,131,179,28
00001847,212,131,179,36
00001850,212,131,179,27
00001854,201,131,179,27
00001854,201,131,175,27
00001857,201,131,180,27
00001861,214,131,180,27
00001861,214,137,180,27
00001863,214,132,180,27
00001864,214,132,180,38
00001867,214,132,180,28
00001870,203,132,180,28
00001873,212,132,180,28
00001877,202,132,180,28
00001883,202,132,177,28
00001887,215,132,177,28
00001888,215,136,177,28
00001888,215,136,177,38
00001894,202,136,177,38
00001894,202,134,177,38
00001894,202,134,177,29
00001900,202,134,175,29
00001903,213,134,175,29
00001904,213,136,175,29
00001904,213,136,179,29
00001904,213,136,179,38
00001910,213,132,179,38
00001913,213,137,179,38
00001913,213,137,179,30
00001917,213,132,179,30
00001917,213,132,179,37
00001920,213,132,179,29
00001923,213,132,179,38
00001927,202,132,179,38
00001927,202,132,179,28
00001930,214,132,179,28
00001930,214,137,179,28
00001930,214,137,176,28
00001933,214,132,176,28
00001936,202,132,176,28
00001940,212,132,176,28
00001943,201,132,176,28
00001946,212,132,176,28
00001946,212,132,176,37
00001950,212,132,176,37
00001951,212,132,176,28
00001953,202,132,176,28
00001954,202,133,176,28
00001954,202,133,179,28
00001956,212,133,179,28
00001957,212,137,179,28
00001957,212,137,179,37
00001960,212,137,179,28
00001963,212,131,179,28
00001963,212,131,179,37
00001970,204,131,179,37
00001971,204,131,176,37
00001971,204,131,176,28
00001973,214,131,176,28
00001974,214,136,176,28
00001974,214,136,180,28
00001976,202,136,180,28
00001976,202,132,180,28
00001977,202,132,176,28
00001980,211,132,176,28
00001983,215,132,176,28
00001983,215,136,176,28
00001983,215,136,180,28
00001986,215,136,180,37
00001990,215,136,180,29
00001993,203,136,180,29
00001993,203,133,180,29
00001996,212,133,180,29
00001999,212,133,180,38
00002000,212,133,180,28
00002003,212,133,176,28
00002006,212,136,176,28
00002007,212,136,180,28
00002010,201,136,180,28
00002010,201,133,180,28
00002016,201,133,177,28
00002020,215,133,177,28
00002020,215,136,177,28
00002021,215,136,177,38
00002026,202,136,177,38
00002027,202,134,177,38
00002027,202,134,177,29
00002033,202,134,175,29
00002037,213,134,175,29
00002037,213,136,175,29
00002038,213,136,179,29
00002038,213,136,179,38
00002044,213,132,179,38
00002047,213,137,179,38
00002047,213,137,179,30
00002049,213,132,179,30
00002050,213,132,179,37
00002053,213,132,179,29
00002056,213,132,179,38
00002059,202,132,179,38
00002059,202,132,179,28
00002063,214,132,179,28
00002064,214,137,179,28
00002064,214,137,176,28
00002066,214,132,176,28
00002069,202,132,176,28
00002073,212,132,176,28
00002076,201,132,176,28
00002079,212,132,176,28
00002079,212,132,176,37
00002083,212,132,176,37
00002083,212,132,176,28
00002086,202,132,176,28
00002087,202,133,176,28
00002087,202,133,179,28
00002089,212,133,179,28
00002089,212,137,179,28
00002090,212,137,179,37
00002093,212,137,179,28
00002096,212,131,179,28
00002096,212,131,179,37
00002108,204,131,179,37
00002109,204,131,176,37
00002109,204,131,176,28
00002110,214,131,176,28
00002110,214,136,176,28
00002110,214,136,180,28
00002111,202,136,180,28
00002111,202,132,180,28
00002111,202,132,176,28
00002113,211,132,176,28
00002116,215,132,176,28
00002116,215,136,176,28
00002116,215,136,180,28
00002119,215,136,180,37
00002123,215,136,180,29
00002126,203,136,180,29
00002126,203,133,180,29
00002129,212,133,180,29
00002129,212,133,180,38
00002132,212,133,180,28
00002136,212,133,176,28
00002139,212,136,176,28
00002139,212,136,180,28
00002142,201,136,180,28
00002142,201,133,180,28
00002149,201,133,177,28
00002152,215,133,177,28
00002153,215,136,177,28
00002153,215,136,177,38
00002159,202,136,177,38
00002159,202,134,177,38
00002159,202,134,177,29
00002166,202,134,175,29
00002169,213,134,175,29
00002169,213,136,175,29
00002169,213,136,179,29
00002169,213,136,179,38
00002176,213,132,179,38
00002179,213,137,179,38
00002179,213,137,179,30
00002185,213,132,179,30
00002185,213,132,179,37
00002186,213,132,179,29
00002189,213,132,179,38
00002192,202,132,179,38
00002192,202,132,179,28
00002196,214,132,179,28
00002196,214,137,179,28
00002196,214,137,176,28
00002199,214,132,176,28
00002202,203,132,176,28
00002205,212,132,176,28
00002209,212,138,176,28
00002212,201,138,176,28
00002212,201,131,176,28
00002215,214,131,176,28
00002215,214,131,177,28
00002224,201,131,177,28
00002224,212,131,177,28
00002225,212,137,177,28
00002225,212,137,177,37
00002225,212,137,177,28
00002229,212,131,177,28
00002229,212,131,177,37
00002235,204,131,177,37
00002235,204,131,176,37
00002236,204,131,176,28
00002239,214,131,176,28
00002239,214,136,176,28
00002239,214,136,180,28
00002242,202,136,180,28
00002242,202,132,180,28
00002242,202,132,176,28
00002245,211,132,176,28
00002249,215,132,176,28
00002249,215,136,176,28
00002249,215,136,180,28
00002252,215,136,180,37
00002255,215,136,180,29
00002259,203,136,180,29
00002259,203,133,180,29
00002265,212,133,180,29
00002265,212,133,180,38
00002266,212,133,180,28
00002269,212,133,176,28
00002272,212,136,176,28
00002272,212,136,180,28
00002275,201,136,180,28
00002275,201,132,180,28
00002279,213,132,180,28
00002279,213,132,180,36
00002282,213,138,180,36
00002282,213,138,180,28
00002285,213,131,180,28
00002289,213,131,176,28
00002292,213,137,176,28
00002293,213,137,180,28
00002295,213,137,177,28
00002301,213,132,177,28
00002303,213,132,177,36
00002303,213,132,177,29
00002305,213,132,177,38
00002309,202,132,177,38
00002309,202,132,177,28
00002321,212,132,177,28
00002321,212,132,177,37
00002322,201,132,177,37
00002322,201,132,177,28
00002323,212,132,177,28
00002326,212,138,177,28
00002328,201,138,177,28
00002328,201,131,177,28
00002332,214,131,177,28
00002332,214,131,177,28
00002335,201,131,177,28
00002338,212,131,177,28
00002338,212,137,177,28
00002338,212,137,177,37
